protein	pval	fdr	lower_ci_logFC	median_logFC	upper_ci_logFC	lower_ci_av_exprs	median_av_exprs	upper_ci_av_exprs
AT1G09310.1	0.272681181840515	0.867331739118479	0.981183436043009	1.64993364445164	2.75547199494378	17.6008161971258	18.1535853723719	18.4879604765762
AT1G09340.2	0.666047723693786	0.89775610585686	0.242882000663605	0.242882000663605	0.242882000663605	23.4040735693208	23.4040735693208	23.4040735693208
AT1G09430.1	0.0722788144817253	0.611493141222716	1.26867401298203	1.98488186135431	3.20094117775941	16.1667235921896	16.7747532503921	17.1328571745783
AT1G09560.1	0.685362331711841	0.898940373537971	-1.38214638528795	-0.488493000412292	0.110545000882537	16.364130257442	17.2601750339453	17.6180417904847
AT1G09620.1	0.381922528784277	0.888234167329577	0.875974668096201	1.40256161091793	2.35462286340735	18.1162681427717	18.5922987690164	18.8555922404272
AT1G09630.1	0.77745717109921	0.917161188951132	-1.08314049937328	-0.1735566774251	0.546406284072768	16.2629910750915	17.125582367222	17.3184019879184
AT1G09640.1	0.242825933506035	0.851627995730228	0.776807784583534	0.776807784583534	0.776807784583534	21.4469673035606	21.4469673035606	21.4469673035606
AT1G09750.1	0.408095121578822	0.889994222765434	0.685813769662518	0.685813769662518	0.685813769662518	19.5757286153273	19.5757286153273	19.5757286153273
AT1G09780.1	0.975940474079217	0.987580131109519	-0.0175043686653682	-0.0175043686653682	-0.0175043686653682	20.286713059812	20.286713059812	20.286713059812
AT1G09810.1	0.0241693512590882	0.380983443825146	1.18227184588234	2.82852145333772	4.38845766929371	15.226758364665	15.8148766828197	16.6424313223736
AT1G09830.1	0.569804787753986	0.895801605067968	0.324966550394714	0.324966550394714	0.324966550394714	18.1636984418832	18.1636984418832	18.1636984418832
AT1G10170.4	0.00223789497054156	0.0641142377274635	1.97118651983847	3.11554345941057	5.79291629221848	15.0451739865112	16.3838604029152	16.9560388727012
AT1G10290.1	0.791784562489292	0.922391984703973	0.189246823000626	0.189246823000626	0.189246823000626	17.5658205967004	17.5658205967004	17.5658205967004
AT1G10370.1	0.42848505326892	0.889994222765434	-1.47723165154858	0.282707317463228	2.34170355456666	14.4495106504944	15.4880454555938	16.1926386854845
AT1G10670.3	0.0252275921161475	0.380983443825146	1.16946828841913	2.85710957254636	4.48107015169909	15.4613946165515	16.1298133553405	17.0029403565795
AT1G10760.1	0.258710447032349	0.854973616954757	-0.608926213770012	-0.608926213770012	-0.608926213770012	19.4114819905747	19.4114819905747	19.4114819905747
AT1G10840.1	0.0679822947138596	0.603960530470342	-0.208508862507912	1.38676460787136	3.18767522544875	14.6339960177173	15.7835907923559	16.2145480413737
AT1G11260.1	0.12488932246826	0.750682474505102	-3.08633756860541	-2.17403621238207	-1.35963000807088	17.1253873536453	17.581538031757	17.9887411339126
AT1G11360.1	0.592940272306774	0.895801605067968	-1.26809222147669	0.283545313443176	1.89370167616914	15.0657684377513	15.9308481810043	16.580124234817
AT1G11430.1	0.302081461916441	0.875144185916349	0.834246534661467	1.2436820747977	2.57540014925677	17.244247476396	17.9101065136255	18.1148242836936
AT1G11580.2	0.73655785406893	0.90520703402566	0.249555828682029	0.249555828682029	0.249555828682029	21.3104957471876	21.3104957471876	21.3104957471876
AT1G11650.2	2.12731388037929e-05	0.00806158964095821	6.76873747436326	7.45203429173933	8.22161248668097	19.5039929956462	19.888782093117	20.230430501805
AT1G11720.2	0.173056007116502	0.812071288880206	-3.53895892789435	-1.025903510394	0.0124232561720586	14.3177181460246	15.1598441721068	16.2308351478559
AT1G11750.2	0.667067347321742	0.898382520263592	-0.303260132877455	-0.303260132877455	-0.303260132877455	18.0333216922016	18.0333216922016	18.0333216922016
AT1G11840.6	0.971408837925994	0.986161020002183	0.0390905258357806	0.0390905258357806	0.0390905258357806	23.8941599384686	23.8941599384686	23.8941599384686
AT1G11860.3	0.863055217594001	0.949283286337817	0.100997256444973	0.100997256444973	0.100997256444973	23.8248927692137	23.8248927692137	23.8248927692137
AT1G11910.2	0.770088963210506	0.915402394427112	-0.996578388167363	0.162186806523019	1.21610732951096	16.8183096451487	17.3031380252442	17.765979777233
AT1G11930.1	0.470926395667734	0.895801605067968	-3.45426486751896	-0.248068794446562	1.61241217773322	13.8933469386256	15.7365920549542	16.3490792481057
AT1G12000.1	0.134297174016965	0.765711687855209	-1.59889703188627	0.906372279740489	2.84122078574486	14.4887564987675	15.2910683641337	16.0916769412403
AT1G12050.1	0.695177794466097	0.899031180103909	-1.10697420669956	0.251519859713836	1.31876793788743	16.8575993833843	17.5423743802765	17.8217715770533
AT1G12080.2	0.0322568521806697	0.405248458859577	0.0803921640806347	2.29842607598058	3.78469055990953	14.8144700199154	15.6471934439445	16.363153866916
AT1G12240.1	0.521949772470105	0.895801605067968	0.183751011798577	0.855268614806528	2.07450391051579	16.861933392632	17.4715510404866	17.8073098419906
AT1G12250.1	0.0950908878384748	0.685115947255053	-4.31881918891337	-0.460156787448145	1.95294400006973	13.600719640986	14.8964000060905	16.1597314797025
AT1G12410.1	0.169814862788444	0.812071288880206	-2.51938074850956	-1.45125933976429	-0.842776245588109	16.4684231903	17.0024838946727	17.3067254417608
AT1G12780.1	0.0873350971721279	0.657546840824963	-0.432209298194864	1.00158737635657	3.45342932758052	14.8785158243812	15.3709541905788	16.4278159471193
AT1G12840.1	0.863767389760449	0.949412487200574	0.10890593254429	0.10890593254429	0.10890593254429	18.9409504681941	18.9409504681941	18.9409504681941
AT1G12900.5	0.877420376947477	0.951909147461416	0.0946335880171143	0.0946335880171143	0.0946335880171143	24.3557792760501	24.3557792760501	24.3557792760501
AT1G12920.1	0.00192269046595497	0.0581021255876257	2.37907408978484	3.58028549343848	4.55349970246271	16.0471809331619	16.5337880376741	17.1343937395009
AT1G13020.1	0.181305828942695	0.814252689335714	-1.82061540801083	0.596113704062089	2.76558755900487	14.4969964417825	15.4626441862444	15.9001180344486
AT1G13060.2	0.959088310380359	0.983154652741205	-0.0377863331794174	-0.0377863331794174	-0.0377863331794174	17.7443049025904	17.7443049025904	17.7443049025904
AT1G13100.1	0.913833822708188	0.968233370639621	0.064748588913926	0.064748588913926	0.064748588913926	17.7720746767916	17.7720746767916	17.7720746767916
AT1G13270.1	0.190281510537192	0.815245159955537	0.815744968364671	0.815744968364671	0.815744968364671	18.5663158881105	18.5663158881105	18.5663158881105
AT1G13280.1	0.584946423484363	0.895801605067968	-0.195694836639465	0.635966932436208	1.47465692345453	15.9818325415929	17.0502650268288	17.6053241765607
AT1G13440.1	0.782383854748969	0.91805254445544	0.170557127998385	0.170557127998385	0.170557127998385	24.4439463798251	24.4439463798251	24.4439463798251
AT1G13730.1	0.00445354501967627	0.105546505374572	2.32425798884934	3.49416543131253	5.06656350883547	15.7984370839081	16.5846361226695	17.1695898439011
AT1G13750.1	0.974480602712874	0.987348184866128	0.0228912072687247	0.0228912072687247	0.0228912072687247	18.744272663445	18.744272663445	18.744272663445
AT1G13930.1	0.706293803616327	0.903271711235069	0.338778043937899	0.338778043937899	0.338778043937899	20.2156755753856	20.2156755753856	20.2156755753856
AT1G13940.1	0.526224129988501	0.895801605067968	-0.609810668158122	1.13053789300438	2.76640755036459	15.9422666279127	17.0599134021239	17.830739182536
AT1G14150.1	0.294374021322316	0.875144185916349	-0.0059784450020051	1.0176863667248	2.30544311034616	14.8527298015566	15.5224777069031	16.2574442294763
AT1G14210.1	0.571068526608364	0.895801605067968	0.182556524858031	0.691493865328262	2.55571027894373	16.8123800426344	17.7444882494422	17.9989569196773
AT1G14320.1	0.475792007246175	0.895801605067968	0.479206740544433	0.479206740544433	0.479206740544433	20.5593405635093	20.5593405635093	20.5593405635093
AT1G14345.1	0.684649296307028	0.898940373537971	-2.71827960484393	0.320951038224427	1.20709146191874	15.8017315887303	16.9904133335517	17.4572957013218
AT1G14610.1	0.620444728051138	0.895801605067968	-0.164859314034584	0.31027341606486	1.57710909635139	16.1812500838341	16.8146679239774	17.0522342890271
AT1G14710.1	0.00109840241090574	0.0402928374140494	3.94269905469149	4.49065765421137	7.13174415708181	16.1555683219817	17.4761115734169	17.7500908731768
AT1G14810.1	0.52882020668009	0.895801605067968	0.330887677713948	0.330887677713948	0.330887677713948	20.3839548030574	20.3839548030574	20.3839548030574
AT1G14980.1	0.364244405198425	0.886316264101767	-1.2552962084756	-0.118290566857018	1.311254099125	13.0096002443745	14.8637464009763	15.5926137701844
AT1G15140.1	0.379415189393386	0.888234167329577	0.749998917120278	0.999653806681338	2.2315639778871	17.3432054503027	17.9591605359056	18.0839879806861
AT1G15280.2	0.341086633288045	0.875945416802592	0.413982730302898	1.39104898248991	3.89422987570654	15.6821831926831	16.9337736392914	17.4223067653849
AT1G15290.1	0.0107104488964145	0.215720360355094	3.07752309617104	4.01623883502137	6.26697233492242	17.1412076906734	18.2665744406239	18.7359323100491
AT1G15340.1	0.349119054037592	0.879134468076679	0.697893028816976	0.697893028816976	0.697893028816976	18.1179753540203	18.1179753540203	18.1179753540203
AT1G15500.1	0.0260844565345853	0.380983443825146	-3.82779394961975	-1.28647925840494	0.177159590715672	13.7090087157266	15.4826548473738	16.0241792311754
AT1G15690.1	0.276753284115312	0.867331739118479	-0.755418359914037	-0.755418359914037	-0.755418359914037	21.2574032291344	21.2574032291344	21.2574032291344
AT1G15730.1	0.0318136923101944	0.403339110553384	-0.512770197892044	1.60370754719503	3.79553896587724	14.9925880055141	15.6529082884447	16.1001442502607
AT1G15820.1	0.891002639629729	0.956938570118394	0.102098680516907	0.102098680516907	0.102098680516907	23.0068128345451	23.0068128345451	23.0068128345451
AT1G15930.1	0.502127001202644	0.895801605067968	-0.507788355700747	1.11013547977332	2.27139319181558	16.4554979452597	17.4241710798389	17.9432348806893
AT1G15980.1	0.40766295379853	0.889994222765434	0.430988674298199	0.430988674298199	0.430988674298199	18.2700246184593	18.2700246184593	18.2700246184593
AT1G16030.1	0.472454366372275	0.895801605067968	-0.990656137887318	0.126649060395411	2.46361303013644	14.1392728448209	15.5784621205494	16.3823359320068
AT1G16080.1	0.680968729364099	0.898940373537971	0.367984373755511	0.367984373755511	0.367984373755511	19.667377156849	19.667377156849	19.667377156849
AT1G16350.1	0.104029514959094	0.703984610490562	0.763361137562268	1.52963889007684	3.08918543734754	15.4428387290765	16.6961212827387	17.0875621148598
AT1G16720.2	0.493044564072602	0.895801605067968	-0.372400791922882	-0.372400791922882	-0.372400791922882	19.1945862463828	19.1945862463828	19.1945862463828
AT1G16880.1	0.417233812705215	0.889994222765434	-2.16478018778396	-0.927135071689088	-0.679887519915133	17.8832328357947	18.5020553938422	18.6256791697292
AT1G16890.3	0.0590691653618857	0.564711906998782	-0.0997378354021239	1.82121790311834	4.01492467258483	14.6029164347662	15.6433610199515	16.6393106545684
AT1G16920.1	0.737266444358221	0.90556035764452	-0.241679215182261	-0.241679215182261	-0.241679215182261	19.4540604000074	19.4540604000074	19.4540604000074
AT1G17100.1	0.185472280517589	0.815245159955537	0.945503840966708	0.945503840966708	0.945503840966708	20.9346169684425	20.9346169684425	20.9346169684425
AT1G17160.1	0.658499428481923	0.897336139324308	-1.33329669127335	-0.561009940152635	1.21425192772101	15.7292404238371	17.0797984731685	17.4434037791762
AT1G17220.1	0.263892056803824	0.860651057822767	-0.723578048662931	-0.723578048662931	-0.723578048662931	17.4018771760674	17.4018771760674	17.4018771760674
AT1G17290.1	0.580575933090407	0.895801605067968	0.309545858832797	0.309545858832797	0.309545858832797	19.9354771047586	19.9354771047586	19.9354771047586
AT1G17370.1	8.56481941734826e-05	0.0095828511977639	5.48371172627121	6.352350674498	7.54186746901892	17.3482442975699	17.9430026948303	18.3773221689437
