protein	pval	fdr	lower_ci_logFC	median_logFC	upper_ci_logFC	lower_ci_av_exprs	median_av_exprs	upper_ci_av_exprs
AT1G11650.2	0.0947626287235984	0.821402232129927	1.50434563471457	2.21471656096408	3.13689017795069	12.760745459624	12.9719350203999	13.9003633440616
AT1G11860.3	0.539940916922829	0.834347056669751	-1.07033700472759	-0.681120507200852	-0.40691663251663	15.4335001792208	15.6281084279842	15.7652103653263
AT1G12900.5	0.774472979315681	0.880805277738252	-0.277280214322506	-0.277280214322506	-0.277280214322506	16.4870622189717	16.4870622189717	16.4870622189717
AT1G13930.1	0.324348820800624	0.821402232129927	1.37247272530177	1.99819669380687	2.04784863113596	12.0027866981935	12.8833414101115	13.1486392028637
AT1G14510.1	0.150719333081876	0.821402232129927	1.18478728122997	1.43451111476247	3.1087277916857	14.5250299860957	15.3621383245573	15.4870002413236
AT1G14650.1	0.458658403608952	0.834347056669751	-1.184723604701	0.389013635844929	0.613549311758431	13.1140586600091	13.4099550511288	13.7478877347705
AT1G15340.1	0.432283523183698	0.828333201658298	-0.966559088323808	-0.11850679585315	2.49275571663328	12.6057826740607	13.738348025851	13.7569171148222
AT1G15750.1	0.461982036951524	0.834347056669751	0.640738521271845	0.767390395268822	0.86808661895893	15.4791057380897	15.5294538499348	15.5927797869333
AT1G15820.1	0.497239205290478	0.834347056669751	-0.611362176237107	1.46971768013969	2.02414377762578	14.1836591115991	14.3652229258818	14.5807715925235
AT1G15930.1	0.359573604707635	0.821402232129927	1.27969470728661	1.39160517257772	1.5402328657507	14.0020900393717	14.216134012399	14.3167673204754
AT1G16610.3	0.239315746825192	0.821402232129927	2.30200038215452	2.456688882902	3.20258714398203	15.1494565688571	15.5224056993971	15.5997499497708
AT1G16720.2	0.315253591271515	0.821402232129927	-0.097782239197522	0.660040288706962	1.67543243476186	12.8326070291328	13.4252444944601	14.0652369736978
AT1G17860.1	0.826496597336199	0.894190604356117	-0.178686123037881	-0.178686123037881	-0.178686123037881	15.5165997119068	15.5165997119068	15.5165997119068
AT1G17880.1	0.253781266480225	0.821402232129927	-2.66463886354745	-0.635497403207877	-0.431575691694803	12.605036422013	13.5291074608937	13.5383998669058
AT1G18080.1	0.889470582762804	0.923618447914575	0.112057388592031	0.112057388592031	0.112057388592031	15.9423570970051	15.9423570970051	15.9423570970051
AT1G18450.1	0.775084837330307	0.880805277738252	-0.230973426324806	-0.230973426324806	-0.230973426324806	16.3100892581118	16.3100892581118	16.3100892581118
AT1G20010.1	0.259735323447896	0.821402232129927	0.957725100431255	0.957725100431255	0.957725100431255	16.0414108594993	16.0414108594993	16.0414108594993
AT1G20020.1	0.627101844688663	0.835789643116255	-1.06592923902359	-0.0227833791505961	0.901627026231424	13.5913563095346	14.1645597223917	14.2464549779663
AT1G20580.1	0.225931779501177	0.821402232129927	2.25984839119129	2.30854978840747	2.63526303942677	12.980923780349	13.8403787205753	14.5364593840944
